JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452493.614,13.13,,,V,MTK,,1,2,2001CCD,,,,V,,,,SX CYG,,STD,,,,
2452494.6,13.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452495.6530,13.56,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452500.4,13.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452500.4313,14.3,,,Vis.,HHU,,14.1,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452508.8076,<13.2,,,Vis.,HUZ,M,132,,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452511.7903,<13.7,,,Vis.,LAI,M,137,126,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452513.7903,<13.2,,,Vis.,HUZ,,132,,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452514.6,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452514.7,14.0,,,V,JM,,139,141, PDEF00,,,,V,,,,SX CYG,,STD,,,,
2452515.6,13.7,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452517.7743,<14.3,,,Vis.,SXN,,143,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452524.5,13.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452525.567,13.7,,,V,MTK,,1,2,2001CCD,,,,V,,,,SX CYG,,STD,,,,
2452527.6,<14.3,,,Vis.,BTY,,,,,,,,V,,,,SX CYG,,STD,,,,
2452529.7,<13.9,,,Vis.,SRB,,139,,PF4/00,,,,V,,,,SX CYG,,STD,,,,
2452536.7951,<13.0,,,Vis.,HUZ,M,132,,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452544.6611,13.9,,,Vis.,ALN,,131,139,REG E,      =,,,V,,,,SX CYG,,STD,,,,
2452548.5,<13.6,,,Vis.,SET,,132,136,XXX,,,,V,,,,SX CYG,,STD,,,,
2452548.5986,<13.2,,,Vis.,LAI,B,132,,PD2000,AURORA,,,V,,,,SX CYG,,STD,,,,
2452552.4,14.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452554.7,<14.4,,,Vis.,SRB,,144,,PE4/00,,,,V,,,,SX CYG,,STD,,,,
2452568.7493,<12.8,,,Vis.,HUZ,M,126,,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452576.6,14.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452587.5938,14.3,,,Vis.,ALN,,131,143,REG E,,,,V,,,,SX CYG,,STD,,,,
2452606.6,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452617.5,13.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452646.5,12.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452648.2,13.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452652.2431,13.0,,,Vis.,HHU,,12.7-13.2,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452655.5562,12.6,,,Vis.,HUZ,,120,126,PE2000,,,,V,,,,SX CYG,,STD,,,,
2452660.5,12.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452663.2,12.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452670.0,12.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452676.7,11.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452678.9,11.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452684.7,11.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452690.9,11.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452695.7,10.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452701.9,9.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452711.7,9.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452713.9,9.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452722.6,8.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452725.9,8.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452735.9,8.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452746.6,8.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452751.5,8.8,,,Vis.,KOS,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452753.9,9.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452757.8444,9.3,,,Vis.,SXN,,92,96,PE00,,,,V,,,,SX CYG,,STD,,,,
2452763.5,8.9,,,Vis.,KOS,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452763.7,9.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452766.5,9.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452773.4,9.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452774.8,9.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452783.8951,10.0,,,Vis.,HUZ,,98,103,PB2000,,,,V,,,,SX CYG,,STD,,,,
2452785.8,10.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452790.5597,10.1,,,Vis.,BMM,,98,103,E0004,,,,V,,,,SX CYG,,STD,,,,
2452790.8417,10.2,,,Vis.,HUZ,,98,103,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452795.5,9.8,,,Vis.,GUN,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2452796.4597,10.6,,,Vis.,CPS,,10.3-10.7,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452796.8,10.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452798.5,10.5,,,Vis.,PIJ,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452803.5,11.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452803.8528,11.1,,,Vis.,HUZ,,107,112,PC2000,,,,V,,,,SX CYG,,STD,,,,
2452806.4632,11.0,,,Vis.,CPS,,10.7-11.2,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452806.7,11.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452806.8090,11.0,,,Vis.,HUZ,,107,112,PC2000,,,,V,,,,SX CYG,,STD,,,,
2452810.7431,11.5,,,Vis.,SXN,,113,114,PE00,,,,V,,,,SX CYG,,STD,,,,
2452811.5069,11.3,,,Vis.,HHU,,11.2-11.7,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452812.4,12.3,,,Vis.,KOS,V,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452812.4868,11.5,,,Vis.,DPA,,11.4  11.7,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452812.8361,11.9,,,Vis.,PJC,,112,120,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452816.7,11.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452817.5,11.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452817.5778,11.6,,,Vis.,BMM,,114,117,E0004,,,,V,,,,SX CYG,,STD,,,,
2452823.8090,11.6,,,Vis.,HUZ,,114,117,PE2000,,,,V,,,,SX CYG,,STD,,,,
2452824.9104,12.1,,,Vis.,HK,,,,,,,,V,,,,SX CYG,,STD,,,,
2452825.8958,11.9,,,Vis.,SRB,,117,120,F4/00,,,,V,,,,SX CYG,,STD,,,,
2452826.6,12.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452830.5840,12.1,,,Vis.,BMM,,120,121,E0004,,,,V,,,,SX CYG,,STD,,,,
2452830.6,12.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452831.7472,12.5,,,Vis.,HUZ,M,120,122,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452835.4639,12.6,,,Vis.,HHU,,12.1-12.8,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452835.5,12.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452835.8076,12.14,,,V,MDW,,985,1284,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2452836.3993,13.0,,,Vis.,DPA,,12.8  13.2,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452838.6,12.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452840.5,12.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452847.4,12.1,,,Vis.,GUN,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2452847.809,12.3,,,Vis.,CPN,,121,122,SE2000,,,,V,,,,SX CYG,,STD,,,,
2452849.4576,13.0,,,Vis.,CPS,,12.7-13.2,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452849.5757,12.9,,,Vis.,BMM,,128,132,E0004,,,,V,,,,SX CYG,,STD,,,,
2452849.6,12.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452849.7458,12.62,,,V,MDW,,1124,1284,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2452855.4271,13.0,,,Vis.,HHU,,12.8-13.2,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452864.6868,13.4,,,Vis.,SXN,,132,137,PE00,,,,V,,,,SX CYG,,STD,,,,
2452866.6,13.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452874.8576,13.8,,,Vis.,SRB,,132,139,F4/00,,,,V,,,,SX CYG,,STD,,,,
2452875.3590,13.3,,,Vis.,DPA,,13.2  13.6,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452875.5125,13.7,,,Vis.,HHU,,13.2-13.9,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452875.7,13.4,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452878.6,13.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452881.7,13.7,,,Vis.,WPF,,131,139,SD 1933,,,,V,,,,SX CYG,,STD,,,,
2452882.5049,13.6,,,Vis.,HHU,,13.2-13.9,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452883.7875,<13.3,,,Vis.,HUZ,,132,,PE2000,,,,V,,,,SX CYG,,STD,,,,
2452885.3,13.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452888.7174,13.9,,,Vis.,SRB,,137,139,F4/00,,,,V,,,,SX CYG,,STD,,,,
2452897.3,13.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452897.3042,<14.3,,,Vis.,DPA,,14.3,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452899.6,13.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452900.3,<13.1,,,Vis.,MOI,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2452900.4528,14.2,,,Vis.,HHU,,14.1-14.4,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452901.7,13.8,,,V,JM,,137,139, PDEF00,,,,V,,,,SX CYG,,STD,,,,
2452903.3,14.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452903.5,<14.1,,,Vis.,KVI,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452903.6,13.5,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452904.5264,14.5,,,Vis.,BMM,,144,148,F0004,,,,V,,,,SX CYG,,STD,,,,
2452907.4,14.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452908.7326,<13.7,,,Vis.,SRB,,137,,F4/00,,,,V,,,,SX CYG,,STD,,,,
2452909.0,14.1,,,Vis.,CR,,,,,,,,V,,,,SX CYG,,STD,,,,
2452912.6,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452913.4,14.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452915.6528,<13.7,,,Vis.,LAI,,137,137,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452918.5056,<14.4,,,Vis.,HHU,HM,14.4,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452918.7153,<14.4,,,Vis.,SXN,,144,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452927.6319,<13.1,,,Vis.,ALN,,131,,REG E,,,,V,,,,SX CYG,,STD,,,,
2452927.7,14.6,,,V,JM,,144,148, PDEF00,,,,V,,,,SX CYG,,STD,,,,
2452929.4639,<14.1,,,Vis.,CPS,,14.1,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452929.6521,<13.9,,,Vis.,SRB,,139,,F4/00,,,,V,,,,SX CYG,,STD,,,,
2452930.7715,<14.0,,,Vis.,HUZ,M,139,,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452931.3,14.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452931.5187,15.01,,,V,MDW,,1498,1408,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2452932.6,14.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452932.6493,<14.8,,,Vis.,ALN,,148,,PREL F,,,,V,,,,SX CYG,,STD,,,,
2452934.7,<13.1,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452941.3451,<14.8,,,Vis.,HHU,,148,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452944.70,15.3,,,V,JM,,152,150, PDEF00,,,,V,,,,SX CYG,,STD,,,,
2452952.5375,<14.5,,,Vis.,SXN,,145,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452958.3417,<14.3,,,Vis.,HHU,,143,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452965.4708,15.96,,,V,MDW,,1284,1498,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2452975.6285,<13.3,,,Vis.,HUZ,M,132,,PB2000,,,,V,,,,SX CYG,,STD,,,,
2452991.2535,<14.8,,,Vis.,HHU,,148,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2453083.9,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453092.9,13.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453095.6278,13.1,,,Vis.,HHU,,128,132,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453110.6167,11.8,,,Vis.,BMM,,117,120,E0004,,,,V,,,,SX CYG,,STD,,,,
2453110.8,11.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453117.5000,11.7,,,Vis.,KOS,,,,,421042400,,,V,,,,SX CYG,MCSE,STD,,,,
2453118.6,11.2,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453123.8,11.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453128.5,10.5,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453131.6,10.3,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453132.8,10.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453142.5,10.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453142.5,9.7,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453142.5681,10.1,,,Vis.,HHU,,98,103,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453142.8,10.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453145.4854,10.4,,,Vis.,DPA,,103,107,PB0400,,,,V,,,,SX CYG,,STD,,,,
2453147.5,10.1,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453149.4,10.4,,,Vis.,PIJ,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2453149.5,9.8,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453152.4792,10.2,,,Vis.,HHU,,98,103,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453152.6,10.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453154.5,10.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453159.5,10.1,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453161.8076,10.1,,,Vis.,HUZ,,98,103,PC2000,,,,V,,,,SX CYG,,STD,,,,
2453164.7,10.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453167.5,10.4,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453167.5,10.0,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453170.5035,10.5,,,Vis.,HHU,,103,107,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453171.1,10.4,,,Vis.,HIR,H,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453171.5396,10.8,,,Vis.,DPA,,107,112,PB0400,,,,V,,,,SX CYG,,STD,,,,
2453172.4000,10.1,,,Vis.,KOS,,,,,615042136,,,V,,,,SX CYG,MCSE,STD,,,,
2453174.3,11.2,,,Vis.,HCS,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2453174.4,10.4,,,Vis.,PIJ,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2453176.5,10.4,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453176.7,10.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453181.8410,10.9,,,Vis.,HUZ,,107,113,PC2000,,,,V,,,,SX CYG,,STD,,,,
2453184.5299,11.0,,,Vis.,HHU,,103,112,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453185.4,11.2,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453185.5,10.8,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453186.6,11.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453192.4444,11.1,,,Vis.,DPA,,112,114,PB0400,,,,V,,,,SX CYG,,STD,,,,
2453192.5,11.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453196.5090,11.4,,,Vis.,HHU,,112,120,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453196.7,11.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453197.4,11.7,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453197.4000,12.1,,,Vis.,KOS,,,,,710042136,,,V,,,,SX CYG,MCSE,STD,,,,
2453197.7,10.7,,,Vis.,MLI,,104,110,SE1931,,,,V,,,,SX CYG,,STD,,,,
2453198.8604,10.8,,,Vis.,HK,,,,,,,,V,,,,SX CYG,,STD,,,,
2453199.8083,11.4,,,Vis.,AAP,B,110,114,SD1933,,,,V,,,,SX CYG,,STD,,,,
2453199.8493,11.4,,,Vis.,HUZ,,112,117,PD2000,,,,V,,,,SX CYG,,STD,,,,
2453205.4000,12.0,,,Vis.,KOS,,,,,718042136,,,V,,,,SX CYG,MCSE,STD,,,,
2453206.7,12.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453207.4,11.9,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453207.4507,12.0,,,Vis.,DPA,,117,121,PF0400,,,,V,,,,SX CYG,,STD,,,,
2453210.4576,11.8,,,Vis.,CPS,,11.7-12.0,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453210.5069,12.0,,,Vis.,HHU,,117,122,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453211.5,12.2,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453214.5,12.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453215.4,12.1,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453216.7854,12.1,,,Vis.,HUZ,,121,122,PD2000,,,,V,,,,SX CYG,,STD,,,,
2453224.4,12.8,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453229.8,12.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453231.7465,12.8,,,Vis.,HK,,,,,,,,V,,,,SX CYG,,STD,,,,
2453232.4313,13.1,,,Vis.,HHU,,128,132,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453234.4,12.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453236.4808,12.23,,,V,CUA,K,103,111,AVSOMAT,,,,V,,,,SX CYG,,STD,,,,
2453236.4810,12.26,,,V,CXR,K,103,111,AVSOMAT,,,,V,,,,SX CYG,,STD,,,,
2453242.7,12.9,,,Vis.,MLI,,127,131,SE1931,,,,V,,,,SX CYG,,STD,,,,
2453250.4,13.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453252.6,13.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453254.7757,13.5,,,Vis.,SRB,,132,139,F4/00,,,,V,,,,SX CYG,,STD,,,,
2453256.3722,13.5,,,Vis.,HHU,,132,139,PE0400,,,,V,,,,SX CYG,,STD,,,,
2453256.4,13.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453256.5271,13.1,,,Vis.,SDI,,131,,201130,      =,,,V,,,,SX CYG,,STD,,,,
2453259.5937,13.3,,,Vis.,HIM,,132,,D2000,,,,V,,,,SX CYG,,STD,,,,
2453259.625,13.29,,,V,MDW,,1261,1284,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2453262.6,13.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453270.6799,14.1,,,Vis.,HUZ,HM,139,141,PE2000,,,,V,,,,SX CYG,,STD,,,,
2453282.6,13.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453284.5264,13.87,,,V,MDW,,1436,1498,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2453291.5285,14.02,,,V,MDW,,1284,1436,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2453291.6,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453291.6687,<13.4,,,Vis.,HUZ,,132,,PE2000,,,,V,,,,SX CYG,,STD,,,,
2453294.4,14.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453300.3257,14.4,,,Vis.,HHU,,143,,FR4/00,,,,V,,,,SX CYG,,STD,,,,
2453310.6146,<13.7,,,Vis.,SRB,,137,,F4/00,,,,V,,,,SX CYG,,STD,,,,
2453322.5090,<13.1,,,Vis.,SDI,,131,,201130,      =,,,V,,,,SX CYG,,STD,,,,
2453324.5,14.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453329.3833,14.4,,,Vis.,HHU,,143,,FR0400,,,,V,,,,SX CYG,,STD,,,,
2453353.2597,<14.3,,,Vis.,HHU,,143,,FR0400,,,,V,,,,SX CYG,,STD,,,,
2453359.2785,<13.7,,,Vis.,DPA,,137,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2453465.8,13.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453475.8,13.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453494.8,13.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453495.6,13.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453500.5,<13.1,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453502.5,13.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453502.54,13.0,,,Vis.,HHU,,128,130,ER0400,,,,V,,,,SX CYG,,STD,,,,
2453503.8,12.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453503.89656,12.764,,,V,NMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2453508.6,<12.1,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453510.78776,12.229,,,V,NMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2453512.5,12.5,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453518.5,11.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453520.7,11.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453521.5035,11.0,,,Vis.,HHU,,107,117,ER0400,,,,V,,,,SX CYG,,STD,,,,
2453521.6,11.2,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453521.85794,10.735,,,V,NMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2453525.5,10.5,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453526.81117,10.013,,,V,NMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2453528.6,10.1,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453529.6,9.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453530.0,9.0,,,Vis.,KSG,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453530.5,9.5,,,Vis.,KSG,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453530.5507,9.6,,,Vis.,HHU,,92,98,ER0400,,,,V,,,,SX CYG,,STD,,,,
2453534.88501,9.374,,,V,NMR,,,,,,,,V,,,,SX CYG,,STD,,,,
2453535.877,9.2,,,V,CK,,90,101,1933,USED 70 MM LENS ATTACHED TO ST6,,,V,,,,SX CYG,,STD,,,,
2453536.5,9.9,,,Vis.,BIC,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453536.5,9.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453539.705,9.4,,,Vis.,WI,,92,98,PB2000,,,,V,,,,SX CYG,,STD,,,,
2453541.6,9.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2453544.5,9.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2453545.4,9.5,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2453546.4,9.2,,,Vis.,PIJ,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2453546.4000,9.3,,,Vis.,KOS,,,,,624052136,,,V,,,,SX CYG,MCSE,STD,,,,
