# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 210.913520833
# DEC: 54.3089027778
# OBS_DATE: 2023-06-25 07:38:25+00:00
# REDSHIFT: 0.000804
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 131959
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4508.976,1.98104e+06,-9.90000e+01
4511.264,1.97096e+06,-9.90000e+01
4513.552,2.05387e+06,-9.90000e+01
4515.840,2.09254e+06,-9.90000e+01
4518.128,2.10330e+06,-9.90000e+01
4520.417,2.14836e+06,-9.90000e+01
4522.705,2.14017e+06,-9.90000e+01
4524.993,2.16516e+06,-9.90000e+01
4527.281,2.19355e+06,-9.90000e+01
4529.569,2.18237e+06,-9.90000e+01
4531.857,2.12765e+06,-9.90000e+01
4534.145,2.19167e+06,-9.90000e+01
4536.433,2.25962e+06,-9.90000e+01
4538.721,2.30692e+06,-9.90000e+01
4541.009,2.20107e+06,-9.90000e+01
4543.297,2.22048e+06,-9.90000e+01
4545.585,2.21001e+06,-9.90000e+01
4547.874,2.28618e+06,-9.90000e+01
4550.162,2.31410e+06,-9.90000e+01
4552.450,2.27702e+06,-9.90000e+01
4554.738,2.38699e+06,-9.90000e+01
4557.026,2.40361e+06,-9.90000e+01
4559.314,2.39801e+06,-9.90000e+01
4561.602,2.33684e+06,-9.90000e+01
4563.890,2.42784e+06,-9.90000e+01
4566.178,2.40395e+06,-9.90000e+01
4568.466,2.41495e+06,-9.90000e+01
4570.754,2.44562e+06,-9.90000e+01
4573.043,2.38135e+06,-9.90000e+01
4575.331,2.41216e+06,-9.90000e+01
4577.619,2.43237e+06,-9.90000e+01
4579.907,2.43206e+06,-9.90000e+01
4582.195,2.48524e+06,-9.90000e+01
4584.483,2.42196e+06,-9.90000e+01
4586.771,2.37087e+06,-9.90000e+01
4589.059,2.37752e+06,-9.90000e+01
4591.347,2.44227e+06,-9.90000e+01
4593.635,2.41644e+06,-9.90000e+01
4595.923,2.50678e+06,-9.90000e+01
4598.212,2.38090e+06,-9.90000e+01
4600.500,2.40814e+06,-9.90000e+01
