# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 202.4266375
# DEC: 47.1933444444444
# OBS_DATE: 2019-03-02 14:19:12+00:00
# REDSHIFT: 0.0015
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 11708
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4140.435,1.13796e+04,-9.90000e+01
4142.723,1.43439e+04,-9.90000e+01
4145.010,1.25726e+04,-9.90000e+01
4147.298,1.06131e+04,-9.90000e+01
4149.586,1.30143e+04,-9.90000e+01
4151.873,1.14228e+04,-9.90000e+01
4154.161,1.30538e+04,-9.90000e+01
4156.449,1.06070e+04,-9.90000e+01
4158.736,1.10210e+04,-9.90000e+01
4161.024,1.21075e+04,-9.90000e+01
4163.312,1.32571e+04,-9.90000e+01
4165.599,1.20510e+04,-9.90000e+01
4167.887,1.04717e+04,-9.90000e+01
4170.175,1.23381e+04,-9.90000e+01
4172.462,1.24915e+04,-9.90000e+01
4174.750,1.14198e+04,-9.90000e+01
4177.038,1.15824e+04,-9.90000e+01
4179.325,1.10638e+04,-9.90000e+01
4181.613,9.86938e+03,-9.90000e+01
4183.901,1.26354e+04,-9.90000e+01
4186.188,1.17197e+04,-9.90000e+01
4188.476,1.16968e+04,-9.90000e+01
4190.764,1.19795e+04,-9.90000e+01
4193.051,1.36740e+04,-9.90000e+01
4195.339,1.45890e+04,-9.90000e+01
4197.627,1.33073e+04,-9.90000e+01
4199.914,1.18420e+04,-9.90000e+01
4202.202,1.06790e+04,-9.90000e+01
4204.490,1.20843e+04,-9.90000e+01
4206.777,1.16455e+04,-9.90000e+01
4209.065,1.17908e+04,-9.90000e+01
4211.353,1.13602e+04,-9.90000e+01
4213.640,9.79592e+03,-9.90000e+01
4215.928,1.34555e+04,-9.90000e+01
4218.215,1.45816e+04,-9.90000e+01
4220.503,1.32476e+04,-9.90000e+01
4222.791,1.32288e+04,-9.90000e+01
4225.078,1.35502e+04,-9.90000e+01
4227.366,1.32093e+04,-9.90000e+01
4229.654,1.32890e+04,-9.90000e+01
4231.941,1.36275e+04,-9.90000e+01
4234.229,1.02386e+04,-9.90000e+01
4236.517,1.43544e+04,-9.90000e+01
4238.804,1.56922e+04,-9.90000e+01
4241.092,1.39353e+04,-9.90000e+01
4243.380,1.40834e+04,-9.90000e+01
4245.667,1.31107e+04,-9.90000e+01
4247.955,1.18318e+04,-9.90000e+01
4250.243,1.27701e+04,-9.90000e+01
4252.530,1.27832e+04,-9.90000e+01
4254.818,1.39883e+04,-9.90000e+01
4257.106,1.18199e+04,-9.90000e+01
4259.393,1.28670e+04,-9.90000e+01
4261.681,1.28385e+04,-9.90000e+01
4263.969,1.36398e+04,-9.90000e+01
4266.256,1.44460e+04,-9.90000e+01
4268.544,1.42350e+04,-9.90000e+01
4270.832,1.20327e+04,-9.90000e+01
4273.119,1.37016e+04,-9.90000e+01
4275.407,1.29434e+04,-9.90000e+01
4277.695,1.22815e+04,-9.90000e+01
4279.982,1.43296e+04,-9.90000e+01
4282.270,1.12414e+04,-9.90000e+01
4284.558,1.41821e+04,-9.90000e+01
4286.845,1.23687e+04,-9.90000e+01
4289.133,1.36117e+04,-9.90000e+01
4291.421,1.35758e+04,-9.90000e+01
4293.708,1.41779e+04,-9.90000e+01
4295.996,1.58486e+04,-9.90000e+01
4298.284,1.40480e+04,-9.90000e+01
4300.571,1.31248e+04,-9.90000e+01
4302.859,1.41128e+04,-9.90000e+01
4305.147,1.30791e+04,-9.90000e+01
4307.434,1.52688e+04,-9.90000e+01
4309.722,1.41929e+04,-9.90000e+01
4312.010,1.17861e+04,-9.90000e+01
4314.297,1.29739e+04,-9.90000e+01
4316.585,1.31499e+04,-9.90000e+01
4318.873,1.12344e+04,-9.90000e+01
4321.160,1.48480e+04,-9.90000e+01
4323.448,1.70563e+04,-9.90000e+01
4325.736,1.47675e+04,-9.90000e+01
4328.023,1.96519e+04,-9.90000e+01
4330.311,1.63594e+04,-9.90000e+01
4332.599,1.54114e+04,-9.90000e+01
4334.886,1.61783e+04,-9.90000e+01
4337.174,1.81436e+04,-9.90000e+01
4339.462,1.95962e+04,-9.90000e+01
4341.749,1.38869e+04,-9.90000e+01
4344.037,1.37078e+04,-9.90000e+01
4346.325,1.76647e+04,-9.90000e+01
4348.612,1.76932e+04,-9.90000e+01
4350.900,1.86299e+04,-9.90000e+01
4353.188,1.60859e+04,-9.90000e+01
4355.475,1.46356e+04,-9.90000e+01
4357.763,1.65519e+04,-9.90000e+01
4360.051,1.75000e+04,-9.90000e+01
4362.338,1.70854e+04,-9.90000e+01
4364.626,1.68439e+04,-9.90000e+01
4366.914,1.61229e+04,-9.90000e+01
4369.201,1.54754e+04,-9.90000e+01
4371.489,1.53471e+04,-9.90000e+01
4373.777,1.45646e+04,-9.90000e+01
4376.064,1.48657e+04,-9.90000e+01
4378.352,1.39353e+04,-9.90000e+01
4380.640,1.26174e+04,-9.90000e+01
4382.927,1.28935e+04,-9.90000e+01
4385.215,1.43809e+04,-9.90000e+01
4387.502,1.22078e+04,-9.90000e+01
4389.790,1.45201e+04,-9.90000e+01
4392.078,1.41287e+04,-9.90000e+01
4394.365,1.48693e+04,-9.90000e+01
4396.653,1.43147e+04,-9.90000e+01
4398.941,1.35918e+04,-9.90000e+01
4401.228,1.71786e+04,-9.90000e+01
4403.516,1.02784e+04,-9.90000e+01
4405.804,1.08739e+04,-9.90000e+01
4408.091,1.48610e+04,-9.90000e+01
4410.379,1.61508e+04,-9.90000e+01
4412.667,1.37304e+04,-9.90000e+01
4414.954,1.36020e+04,-9.90000e+01
4417.242,1.34803e+04,-9.90000e+01
4419.530,1.47141e+04,-9.90000e+01
4421.817,9.98212e+03,-9.90000e+01
4424.105,1.24725e+04,-9.90000e+01
4426.393,1.29283e+04,-9.90000e+01
4428.680,1.73128e+04,-9.90000e+01
4430.968,1.69751e+04,-9.90000e+01
4433.256,1.47359e+04,-9.90000e+01
4435.543,1.51850e+04,-9.90000e+01
4437.831,1.58591e+04,-9.90000e+01
4440.119,1.66838e+04,-9.90000e+01
4442.406,1.55674e+04,-9.90000e+01
