# INSTRUMENT_ID: 33
# OBS_GROUP_ID: 84
# UNIT_ID: None
# RA: 191.28389119875
# DEC: -0.459091560522426
# OBS_DATE: 2019-12-29 07:47:05+00:00
# REDSHIFT: 0.005
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 29079
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
6215.403,8.62192e-16,-9.90000e+01
6220.921,8.56217e-16,-9.90000e+01
6226.438,8.67295e-16,-9.90000e+01
6231.956,8.28037e-16,-9.90000e+01
6237.474,8.18769e-16,-9.90000e+01
6242.992,8.40090e-16,-9.90000e+01
6248.510,8.10237e-16,-9.90000e+01
6254.028,8.40073e-16,-9.90000e+01
6259.546,8.66475e-16,-9.90000e+01
6265.064,8.77764e-16,-9.90000e+01
6270.582,8.85561e-16,-9.90000e+01
6276.100,8.96145e-16,-9.90000e+01
6281.618,8.95982e-16,-9.90000e+01
6287.136,8.73718e-16,-9.90000e+01
6292.654,9.64354e-16,-9.90000e+01
6298.172,9.96027e-16,-9.90000e+01
6303.689,1.00273e-15,-9.90000e+01
6309.207,9.90101e-16,-9.90000e+01
6314.725,9.88375e-16,-9.90000e+01
6320.243,1.07775e-15,-9.90000e+01
6325.761,1.07217e-15,-9.90000e+01
6331.279,1.10625e-15,-9.90000e+01
6336.797,1.14190e-15,-9.90000e+01
6342.315,1.16953e-15,-9.90000e+01
6347.833,1.20868e-15,-9.90000e+01
6353.351,1.19760e-15,-9.90000e+01
6358.869,1.15050e-15,-9.90000e+01
6364.387,1.20342e-15,-9.90000e+01
6369.905,1.23538e-15,-9.90000e+01
6375.423,1.24353e-15,-9.90000e+01
6380.940,1.24399e-15,-9.90000e+01
6386.458,1.22426e-15,-9.90000e+01
6391.976,1.24703e-15,-9.90000e+01
6397.494,1.31834e-15,-9.90000e+01
6403.012,1.24179e-15,-9.90000e+01
6408.530,1.28087e-15,-9.90000e+01
6414.048,1.28752e-15,-9.90000e+01
6419.566,1.28365e-15,-9.90000e+01
6425.084,1.30312e-15,-9.90000e+01
6430.602,1.32678e-15,-9.90000e+01
6436.120,1.30259e-15,-9.90000e+01
6441.638,1.29313e-15,-9.90000e+01
6447.156,1.29071e-15,-9.90000e+01
6452.674,1.38172e-15,-9.90000e+01
6458.191,1.33466e-15,-9.90000e+01
6463.709,1.22950e-15,-9.90000e+01
6469.227,1.24894e-15,-9.90000e+01
6474.745,1.26760e-15,-9.90000e+01
6480.263,1.27252e-15,-9.90000e+01
6485.781,1.25897e-15,-9.90000e+01
6491.299,1.24291e-15,-9.90000e+01
6496.817,1.27525e-15,-9.90000e+01
6502.335,1.28411e-15,-9.90000e+01
6507.853,1.23842e-15,-9.90000e+01
6513.371,1.17300e-15,-9.90000e+01
6518.889,1.13906e-15,-9.90000e+01
6524.407,1.17046e-15,-9.90000e+01
6529.925,1.19255e-15,-9.90000e+01
6535.442,1.13070e-15,-9.90000e+01
6540.960,1.14932e-15,-9.90000e+01
6546.478,1.16267e-15,-9.90000e+01
6551.996,1.13235e-15,-9.90000e+01
6557.514,1.20284e-15,-9.90000e+01
6563.032,1.18386e-15,-9.90000e+01
6568.550,1.15457e-15,-9.90000e+01
6574.068,1.16656e-15,-9.90000e+01
6579.586,1.23115e-15,-9.90000e+01
6585.104,1.28569e-15,-9.90000e+01
6590.622,1.27300e-15,-9.90000e+01
6596.140,1.27134e-15,-9.90000e+01
6601.658,1.24683e-15,-9.90000e+01
6607.176,1.28269e-15,-9.90000e+01
6612.693,1.29421e-15,-9.90000e+01
6618.211,1.30164e-15,-9.90000e+01
6623.729,1.35931e-15,-9.90000e+01
6629.247,1.35522e-15,-9.90000e+01
6634.765,1.29189e-15,-9.90000e+01
6640.283,1.35943e-15,-9.90000e+01
6645.801,1.39079e-15,-9.90000e+01
6651.319,1.37377e-15,-9.90000e+01
6656.837,1.33823e-15,-9.90000e+01
6662.355,1.37940e-15,-9.90000e+01
6667.873,1.36695e-15,-9.90000e+01
6673.391,1.37380e-15,-9.90000e+01
6678.909,1.33760e-15,-9.90000e+01
6684.427,1.32470e-15,-9.90000e+01
6689.944,1.38822e-15,-9.90000e+01
6695.462,1.37311e-15,-9.90000e+01
6700.980,1.36599e-15,-9.90000e+01
6706.498,1.35113e-15,-9.90000e+01
6712.016,1.31655e-15,-9.90000e+01
6717.534,1.30723e-15,-9.90000e+01
6723.052,1.34131e-15,-9.90000e+01
6728.570,1.33824e-15,-9.90000e+01
6734.088,1.29529e-15,-9.90000e+01
6739.606,1.28984e-15,-9.90000e+01
6745.124,1.32899e-15,-9.90000e+01
6750.642,1.30211e-15,-9.90000e+01
6756.160,1.28930e-15,-9.90000e+01
6761.678,1.30622e-15,-9.90000e+01
6767.195,1.27027e-15,-9.90000e+01
6772.713,1.28949e-15,-9.90000e+01
6778.231,1.28152e-15,-9.90000e+01
6783.749,1.28083e-15,-9.90000e+01
6789.267,1.26316e-15,-9.90000e+01
6794.785,1.25452e-15,-9.90000e+01
