Frequency (GHz)      Flux (Jy)
     43.3488852     -0.0049589
     43.3491352     -0.0030050
     43.3493852     -0.0211319
     43.3496352     -0.0235644
     43.3498852     -0.0105583
     43.3501352      0.0024661
     43.3503852     -0.0043030
     43.3506352     -0.0089850
     43.3508852      0.0033146
     43.3511352     -0.0071097
     43.3513852      0.0034401
